,*/*,2/*,3/*,4/*,5/*,6/*,7/*,8/*,9/*,2/1:2,3/1:2,3/2:3,4/1:2,4/2:3,4/3:4,5/1:2,5/2:3,5/3:4,5/4:5,6/1:2,6/2:3,6/3:4,6/4:5,6/5:6,7/1:2,7/2:3,7/3:4,7/4:5,7/5:6,7/6:7,8/1:2,8/2:3,8/3:4,8/4:5,8/5:6,8/6:7,8/7:8,9/1:2,9/2:3,9/3:4,9/4:5,9/5:6,9/6:7,9/7:8,9/8:9,*/1:2,*/2:3,*/3:4,*/4:5,*/5:6,*/6:7,*/7:8,*/8:9,*/9:10,*/-9:-8,*/-8:-7,*/-7:-6,*/-6:-5,*/-5:-4,*/-4:-3,*/-3:-2,*/-2:-1,nMin1
DY,0.023015418826981788,0.0006587867017435362,0.0028413992551499204,0.06401981249360875,0.06591796836395168,0.017004972931031516,0.03635146369063631,0.00999270262183653,0.00522942940840295,0.0006587867017435362,0.0030748309432824645,0.0006342702195927253,0.0033368027706132232,0.0004753989388787245,0.17610739752316887,0.014964133053681026,0.0014385574849810788,0.00022746497086483143,0.18689879304057344,0.0014302518915533043,0.0010005941382621674,0.0,0.001233479533083868,0.1360730303735577,0.015964590237861526,0.008428769826824575,0.002355053269866348,0.0009610844160962908,0.00012415495551646276,0.16035281590272588,0.008945953090186276,0.002988815874073084,0.0022246898065189386,0.014319727591409223,0.0,0.0002226724739149476,0.09488602890580283,0.004058411902489545,0.0,0.001791664030178254,0.0008175694408319798,0.005098306369303208,0.00010616379784009956,0.0,0.06782039982651462,0.005865403763274053,0.0017797215547089278,0.03321653103999385,0.0450365432154433,0.02920922093179419,0.04605806406964069,0.023794589211240752,0.02550925267481259,0.003411899961199954,0.0031020108686363257,0.006251814305852969,0.009861158460046602,0.0018785010466986168,0.008776593636138467,0.001264850383664639,0.000989775714193317,0.12566375190125106,D
DZ,3.562516596246281e-05,0.0003146210641781508,0.0,0.00011323825208700367,4.302335675272808e-05,0.0,2.0814982111265442e-05,3.992126720830995e-05,0.0,0.0003146210641781508,0.0,0.0,0.0,0.0008108006974596269,0.00019092603049765796,0.0,0.00038991111955993145,4.935826145420528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616424748092677e-05,0.0,0.0,0.0,0.0,0.00023810286211472888,0.0,7.441053453189545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3146675036420277e-05,0.00011905357316041319,7.088630535818263e-05,1.7865548570519643e-05,2.315258665986313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.508611497735741e-05,0.0,4.185281972549035e-05,5.516414201999631e-05,9.359936237335219e-05,D
EA,0.06568923131995599,0.006297634303188304,0.028877889509737877,0.11657580659910707,0.12869585988463803,0.06038447606867226,0.07263625336448491,0.06186781198115791,0.03223079713191515,0.006297634303188304,0.09684317015418586,0.022142309253909753,0.3700481865989826,0.16504525235567596,0.025650433977259333,0.22371339905344031,0.34105283563124406,0.13788194236141665,0.0017939919013067937,0.061740274320284755,0.12134655766339815,0.12316833342006812,0.0728745136039788,0.0016486552051492903,0.0695385187849128,0.12831379546262836,0.1779377819312824,0.108544582578685,0.03306429240524035,0.0007951418511711418,0.01956882249450346,0.11573113870173211,0.15752289019120033,0.08995567597934456,0.05431117425026179,0.043887655709069336,0.0008201491439975107,0.005481059771688074,0.04993228195400646,0.11916775625754084,0.022739733636213663,0.05390958048085725,0.02188206161744399,0.01844777084832196,0.0006720093519944323,0.09114686443143444,0.12782437821586617,0.09500662919494016,0.04338260332702685,0.024425188484253332,0.012798510729615253,0.007481840280272738,0.00859679356326237,0.002993006509145197,0.02773512486455578,0.037632477794492754,0.08353218396088047,0.08991385697152382,0.10703773516089662,0.17199806398119227,0.09336079690343514,0.006534761567735431,E
EB,0.0025843243861374816,0.002573290154125737,0.005832578554895448,0.0017236825500714704,0.0016025798428233166,0.003186394345314581,0.003062859185513868,0.0039210688935842185,0.0019219122373697554,0.002573290154125737,0.003961918276809588,0.0060179670696630435,0.0012411304744672626,0.0033853199270821696,0.00013524636262473775,0.0015921676367623159,0.006058422630499251,0.00040709835708633804,0.00018142560851012362,0.00038542173830051555,0.007299588514089619,0.010018229993393711,0.0017491970075735035,6.431211660799189e-05,0.0001397247291069154,0.005531471200850769,0.0027935404365887124,0.0019502936586009937,0.005888686447302178,2.591251232420105e-05,0.0006099591565724171,0.010937203554338061,0.002215304965899951,0.009981435199513262,0.0007330134193733104,9.405354133921391e-05,8.314330934222801e-05,0.0002766509558912546,0.0041128282361278315,0.0011805019693631768,0.00401965645163995,0.002998260323388416,0.0002705506583559905,0.0002661673228268588,7.288532402294036e-05,0.0007330825847916754,0.005544505837637112,0.00156180699749149,0.0034276865283234905,0.001935681643192587,0.0002174447417996458,0.00024209693048860088,0.00012013716148541745,0.00010861909466438953,0.0024855127474805202,0.0032075949978425896,0.006366701257321626,0.0036400694155736373,0.005484677542086643,0.0034262910806652056,0.0022589623583011355,0.0005759342867833254,E
EC,0.045559308745489836,0.012921157998401498,0.007394139176327106,0.00369235599084737,0.006068286314876683,0.05132004373287949,0.061257330835953666,0.0605499597958957,0.06832195999361791,0.012921157998401498,0.013846261637414084,0.0067547128656430975,0.005662695682747975,0.0059552253238591285,0.0010912605556875428,0.0011947510405749225,0.006678167342960401,0.014721296675605561,0.0002419188405251557,0.0051334028623150904,0.10410683949376992,0.02270546169284969,0.12278548676390581,0.0006229254750592408,0.034248369392988934,0.10752151923257036,0.10630631538953537,0.06125396536141553,0.07625793162765022,5.209833950078313e-05,0.07881822269949841,0.13277763086083347,0.10906840937690239,0.09169076033834946,0.04628789605005571,0.010944224014077417,2.6558373961184487e-05,0.024296178357376817,0.15257174199294005,0.13251109173035694,0.11860949628316762,0.06962640831166808,0.007972928616064941,0.015683922105082754,0.0,0.024837690019555613,0.07336642407443072,0.04360933073740824,0.06104093627313334,0.04990302332882802,0.009085810758571884,0.012904067400958173,0.0024196508517803734,0.002576704063471581,0.07716838620250227,0.10596318908287737,0.10655878921215241,0.10565790240310606,0.08030215391216859,0.0245791836658195,0.034234801860520525,0.0009481940369886918,E
ED,0.11150391783990232,0.1602104151096982,0.04813598574029797,0.03779256983564275,0.06065685916530238,0.13702000412570456,0.12606465541005976,0.17231626494348315,0.15692197529960397,0.1602104151096982,0.049765836492651594,0.04797446223236265,0.03011399416891753,0.0019784896487729004,0.07504210513879647,0.02609024702433574,0.013534577052744348,0.016545767488520727,0.12039463251169484,0.046542751912294046,0.013758897830622521,0.06784187664961092,0.009541359562515759,0.29752063884421254,0.03264971989584728,0.028220522335898536,0.02066474575174095,0.01848872904413625,0.005833225880718316,0.39377431347075326,0.014723700490930676,0.021762599979695083,0.01679360729821267,0.020941010157019702,0.011622114943341245,0.011554602243963534,0.5483407432872113,0.09622859885253286,0.024510808904899425,0.030193917247086585,0.02007202242852528,0.028322516008368045,0.1353517014304613,0.0012735921385851948,0.5607927917837288,0.04111023171407794,0.019406270007232482,0.043895485796640196,0.05172400991790983,0.13266809270765545,0.24654680658241454,0.3358911174744811,0.3635839439754675,0.3194003528439878,0.04765507930317423,0.02471921268167502,0.0233877661609973,0.027644176956249454,0.019120910392092155,0.032789740198354365,0.00765866508195005,0.2963454316766707,E
EE,0.03604455119968294,0.005035526153501708,0.11013010916239512,0.11267226290709112,0.04988426670371718,0.03237275994115007,0.03130106917030768,0.012813362068756972,0.015383631909232991,0.005035526153501708,0.014634602964972692,0.11959402426676413,0.0009261569400633737,0.22042090760481164,0.023079460789547427,0.0007338506279304745,0.0699195946420521,0.06437375670982974,0.0356866250108536,0.00018509249625955904,0.03700687542526138,0.08353833630720936,0.07207240821083837,0.010060451843845143,0.0,0.027608172160006723,0.03714483469250702,0.011122370858354083,0.1000446857557508,0.0029804669679644605,0.0002387531019638939,0.01640995707999484,0.03629058705969473,0.005672130003091151,0.007661897019728365,0.030139625212065486,0.004828195316093571,0.0,0.00510084659144204,0.012236442058367682,0.022946870092707402,0.015737967462416853,0.01025023530291421,0.028817540257785552,0.020007341590640576,0.0009272196043921165,0.07311818509091934,0.03983149083704351,0.02741875387822969,0.03015070203546666,0.013656555933155446,0.010848917258914546,0.01668352692901569,0.0018295261204067435,0.0018374731806167026,0.005045223096147812,0.011919338206936936,0.023473500461227568,0.024900798469560847,0.03340202715997059,0.10255653997687744,0.023179524362456204,E
EF,0.015533691841089397,0.005631350614609327,0.0014247221328799124,0.010716862938235053,0.006568117999101493,0.032405343686667774,0.016182442809914408,0.009780668748257714,0.0227358444392405,0.005631350614609327,0.0025545239163171246,0.0013127551033412692,0.0002445265049986521,0.021766418365009265,0.0013646523990598499,0.0009616521934402708,0.00550757260390399,0.0014249245966466385,0.01147567661198505,0.10958586317053856,0.06857203541156132,0.03346761703073617,0.00289227399184042,0.005763267467987598,0.06994994664395297,0.02806372374134327,0.006029343726116586,0.027545474158997153,0.0030843633915989474,6.272793585075319e-05,0.010810048955799591,0.029832481579216415,0.002114182614179621,0.0113355798251656,0.012636785785982423,0.0,0.0006740615343433893,0.05101065416036664,0.043780377461365726,0.01369143326677068,0.01473274365325091,0.055755489546574395,0.0001021456041763775,0.00037540304345239084,0.0003288190428123954,0.03853494924320325,0.030887310461774346,0.007727143495516865,0.012029481824734347,0.011364068068707902,0.00045144037690436856,0.0007679349010819672,0.0008458208858550417,0.0,0.050763352619282665,0.02539894952123189,0.026902050302880204,0.02563233121257796,0.03637559279048109,0.012897400893177471,0.007071232727247863,0.0033374442721392237,E
EG,0.011410393495508717,0.006188216548449111,0.009908192148199968,0.0023304749577597135,0.013526436892718261,0.011090342061879171,0.009531186858651676,0.011645198546493719,0.014258245254766103,0.006188216548449111,0.0436108895019702,0.0065681452785082825,0.011085132320823563,0.0028702547154598025,0.0003292454208899868,0.016474644796043065,0.05438246249914866,0.0026254974904998548,6.30807691856903e-05,0.0016497931073607849,0.03618567734393483,0.005256389970500362,0.000913971599757268,7.639120957575617e-05,0.0007616370979317178,0.020233291385328867,0.006230929364603234,0.009398053639041268,0.012921710332319961,4.1881473253173914e-05,0.006250169096308606,0.03579585610552049,0.005323042358378803,0.011913204298776044,0.008147430398451116,0.011543577812464378,0.0001528405839046703,0.002585594781146416,0.045887587143622,0.009437598047149023,0.01835138183665349,0.007601514417913679,0.013388687580373097,0.006169772760752433,2.0015243588388647e-05,0.006436046383524585,0.029160748775251776,0.0029754546222003834,0.00875955187841265,0.005565053900318087,0.006080600991482391,0.0032283853188352163,0.0002032543193869994,0.00014285310167500977,0.03091098455881248,0.026192678162889668,0.023200224309305826,0.013433652330626173,0.019526803914878186,0.021475385716086256,0.005453460321177622,0.0006643862832717181,E
EH,0.002512746187606207,0.00666341424466447,0.00040699141020405957,0.0001726717632290749,0.0003855655069858398,0.004292858917470911,0.001406305338717365,0.0037309182964706334,0.003544979041302143,0.00666341424466447,0.0005736423995815672,0.00039047575540175633,0.0001893102985737769,0.00028919483501021543,5.2869042010571743e-05,0.0,0.001201005232165044,0.00019109643528677145,0.0001573629569076738,0.00012261807462615745,0.014465069949572033,0.00027992683449728806,0.00012090177715965908,0.00020427676919061976,0.00043761031553008845,0.0030121058978470248,0.0007985526810840033,0.004093682365157938,2.7799305237445426e-05,6.919125877251356e-05,5.210583260490506e-05,0.016728215840975415,0.00017537485865258358,0.0028755666264887246,0.0003398951885822957,6.891357776600063e-05,0.00010744811037679044,0.00020003844958060493,0.009834214979987028,0.00021311739941837286,0.0017140983558321162,0.010271092448356722,0.0013769145067488448,0.0,0.0,0.0003738981250927536,0.006059433977448429,0.0003636987805041119,0.0012635850802996337,0.0028150007875522103,0.0026210670416414047,8.640067393660087e-05,0.0006687580071910966,0.0,0.004552665308028804,0.009003142868771588,0.007947759577571168,0.0022953679202395516,0.007957285201626854,0.0013458553913307317,0.00016145874839229834,0.00016483899054007005,E
EI,0.017501942344701503,0.0047823971764630446,0.003768630122229596,0.0023832196395227405,0.08403425337754783,0.014335712929292367,0.011819494188218376,0.009041320957123773,0.0059966179948729706,0.0047823971764630446,0.013720317543804292,0.002782385547450411,0.0035148954458440796,0.0043651779073974484,0.000204033201552997,0.04772501317191915,0.09543960516404278,0.2006104271623213,0.00015671134651972036,0.0946729031659513,0.01847660108261438,0.02342556741577158,0.0034785569615021343,0.0009484408357005821,0.0009753968271865238,0.015799075507283288,0.00447597700970382,0.04561429436259086,0.009667859253421281,6.96344700851771e-05,0.009110450386459717,0.007551213317376795,0.001783957269119925,0.03192701622321377,0.017396660829734564,0.003980353398129719,2.7244828614739376e-05,0.0006984797687135584,0.008521229545709568,0.0023961958962241572,0.00829980353068903,0.013537077207800686,0.012205367582678176,0.004099287554252429,0.0,0.02154265960723562,0.019280391741790432,0.05467833705270359,0.01163380207343898,0.0064166747582361395,0.0027824429494219516,0.001496287064413811,0.001449515717063345,0.0018780069576498852,0.0059460356058069295,0.006419911386168336,0.004956341522199943,0.01803335211338469,0.018413912140395963,0.04232754494146928,0.044205955265596814,0.0004912710448578738,E
EJ,0.00043398419192268857,0.0020603232899244193,0.00010434128399264671,5.542657941102212e-05,6.0571714859925995e-05,0.00035905545515035984,0.0003187164826947901,0.000851176928574546,0.0011493083826525096,0.0020603232899244193,0.0006213060181905247,5.31083982662033e-05,0.00032242297767800707,5.433152281590665e-05,1.2027192736437548e-05,0.000451944812847235,9.201127188939762e-05,5.2733895939312e-05,0.0,0.000160531600507101,0.0011744362422489395,0.0,2.2907476797372874e-05,1.703717891197427e-05,0.0008459825674997918,0.0008390540699050767,0.0,0.0001261941923247592,0.0001062663416760644,2.043576457590528e-05,0.0005729471329634143,0.00415026632903042,0.00011890375079576816,0.0,0.0,0.0,0.0,0.0003000389910906979,0.0039107180843477,0.0058543421534413545,0.0,0.0,0.0,0.0,0.0,0.0005286034079138793,0.0011143617074555843,0.0006560338206665608,1.8701666215480992e-05,4.5002549353638636e-05,2.6572710621035864e-05,0.0,0.0,0.0,0.0005731267890666283,0.0024636927910495613,0.002612674024544519,0.00038775980939563737,0.00047008407014016967,7.835120857967512e-05,5.422778145351757e-05,2.486966702368536e-05,E
EK,0.0015723257807500842,0.0014494248133968281,0.00027824463948290004,0.004425079901903123,0.004911993673587706,0.0014821512146222806,0.001066180857771167,0.00032317821089544377,9.914633118064435e-05,0.0014494248133968281,0.001369641528794286,0.00017008365980012859,8.481736785523232e-05,6.109028534964586e-05,0.009531415433605746,0.00036136709008285217,8.37736019841922e-05,0.007736690257318006,0.005950927801155022,3.9121926540373966e-05,0.0007435388587636716,0.007346199580928899,0.004263967880709724,0.00010699623185226355,0.0,1.392131783100155e-05,0.012034429072861612,0.00022092000493557435,0.00011393593677187567,6.751972725896075e-05,0.0,5.1012414900046915e-05,0.001650501448216828,0.00029753875179502995,0.0004909695027650213,2.969697553519141e-05,0.00021792109773737724,0.0,8.093645217869447e-05,0.0005058689440464246,5.005187041733601e-05,0.0001944174350139211,0.0,0.0,5.596628162149738e-05,0.00014268641783590454,0.00016765493677957168,0.007252788497111152,0.002744527324941668,0.0003148148494472658,4.894561194643076e-05,0.00013996602967263224,3.5601623421423765e-05,0.00012106148760455318,1.4259615693058958e-05,0.0005225723574860313,0.00037080335292422707,0.0002277949320242151,0.0018706136196772465,0.0009719233917059041,0.0021026971961008315,0.0024627818168416597,E
EL,0.050620254008501696,0.07531282784344252,0.00936735156221097,0.0691529349964455,0.04571077273701594,0.055005263560668156,0.04612673635659619,0.046331620765052206,0.0448021105003578,0.07531282784344252,0.018252456343919685,0.008486808794327469,0.045688764168538995,0.12855836270280774,0.013399926058790923,0.04847237435437798,0.06437228675104509,0.03190833161851797,0.04564043736930222,0.026124889545243342,0.04479801166095156,0.05440193356926905,0.17660425041084785,0.02131999284386653,0.058779557587539916,0.057287260243089805,0.060723060153770526,0.029944528794398434,0.0791612356814994,0.013379174754153664,0.09947951215133846,0.10051039601365036,0.034291859324444715,0.029528894749459945,0.020791618759578655,0.08049209228432612,0.00562625927520075,0.07750382422152592,0.09635903050174978,0.009919221581200255,0.05194219749949943,0.038317833088589055,0.011108351413840192,0.06327819413678192,0.005486568079079307,0.05969840028801076,0.0734348896315377,0.02770926512795722,0.06828787733543264,0.03591789676785079,0.037602055677156625,0.020419915076505903,0.03506356056517979,0.03523941666257488,0.07873035221737651,0.0879379099285673,0.06274589687975904,0.045414572468549554,0.049908666479790385,0.038407672737957116,0.09994394350018984,0.01722935988544553,E
EM,0.03566828715691264,0.023843202645177274,0.004042233581036183,0.046880546036344145,0.013046231489575282,0.03487406869607383,0.03125845727985832,0.044477777231011595,0.03536189707099985,0.023843202645177274,0.009385151230630839,0.0035127330730137067,0.005350041178832711,0.0027004796788988065,0.09817440117358846,0.02744984897692574,0.005103548861241142,0.03249429713085032,0.0014506366806759099,0.038161698253809426,0.05102867759928772,0.06114376009696837,0.011712791524735573,0.026976943203587116,0.05767251843304781,0.04063367928667155,0.03853006132040891,0.02711657710246083,0.0308241725940806,0.016432492975930583,0.10125809185548935,0.057879104554413086,0.05277781489056513,0.09156199933230245,0.030757793257135502,0.043849078996142675,0.00010700190634150798,0.09299258036841185,0.0370897328995896,0.0317281921895682,0.029090224244175573,0.08597323904552298,0.03290773420842745,0.00128616775016373,0.004232113015726681,0.05312814281805335,0.032123454662627705,0.0656112334413917,0.023891213271931853,0.03918865079578189,0.03567162520596046,0.02208475117076628,0.008730768070237021,0.008875078327116679,0.06161720180380471,0.06597767110266224,0.04697942781285227,0.04371623378297037,0.07352781976575319,0.02130746008698129,0.01751901901477039,0.02296692866847752,E
